Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
2.657161236,0.257903266,0.249583872,0.709772735,0.00030165,-0.02147277,0.321650133,0.317000002,-0.080290027,-0.086999997,0.358929728,0.558929728
2.706975698,0.276728155,0.265728924,0.708379738,-0.000144434,-0.014032761,0.250877,0.305000007,-0.107948846,-0.043000001,0.383722665,0.583722665
2.756528139,0.286178768,0.273818403,0.707375061,-0.000294804,-0.010253195,0.254136754,0.308999985,-0.12686883,0,0.396165314,0.596165314
2.806042671,0.295409296,0.281703629,0.706304207,-0.000394803,-0.00641975,0.24306562,0.298000008,-0.140401385,-0.043000001,0.408306602,0.608306602
2.857065439,0.304420039,0.289384246,0.704675912,-0.000446361,-0.003022591,0.216099749,0.270999998,-0.143783807,-0.086999997,0.420148607,0.620148607
2.906224489,0.321371956,0.303749417,0.698553552,-0.000440512,0.000958287,0.213522188,0.268000007,-0.168242427,-0.130999997,0.44237311,0.64237311
2.957364082,0.333297539,0.313712904,0.691457361,-0.000406679,0.001487596,0.24364462,0.248999998,-0.168972256,-0.174999997,0.457916312,0.657916312
3.006646633,0.344295216,0.322758765,0.683087935,-0.000377726,0.000545652,0.266478306,0.237000003,-0.169211509,-0.218999997,0.472159189,0.672159189
3.064640522,0.347863101,0.325662243,0.679599088,-0.000369501,-0.00045115,0.183170035,0.230000004,-0.165402273,-0.130999997,0.476760117,0.676760117
3.113394976,0.354901941,0.331334665,0.673587158,-0.000362597,-0.001428412,0.179578427,0.222000003,-0.164221087,-0.130999997,0.485801967,0.685801967
3.166552067,0.361975011,0.336964329,0.666777224,-0.000364072,-0.003008492,0.22522813,0.225999996,-0.170709276,-0.174999997,0.494843868,0.694843868
3.21866107,0.375935777,0.347844753,0.653387337,-0.000406839,-0.00558022,0.166507572,0.207000002,-0.164354703,-0.130999997,0.512547977,0.712547977
3.266066313,0.382644235,0.35296632,0.646084122,-0.000442332,-0.007433276,0.21525365,0.210999995,-0.170442129,-0.174999997,0.520990245,0.720990245
3.31416893,0.392362394,0.360242001,0.635364275,-0.000525041,-0.009972538,0.228886863,0.200000003,-0.166079289,-0.218999997,0.533133895,0.733133895
3.368522167,0.401787094,0.367140965,0.624449688,-0.000634154,-0.01260191,0.212489657,0.195999995,-0.167072165,-0.174999997,0.544818152,0.744818152
3.414531946,0.411285026,0.373938774,0.615341379,-0.000768934,-0.013004685,0.203771142,0.195999995,-0.176272865,-0.174999997,0.556503457,0.756503457
3.463209152,0.411285026,0.373938774,0.615341379,-0.000768934,-0.013004685,0.203771142,0.195999995,-0.176272865,-0.174999997,0.556503457,0.756503457
3.518837452,0.427290541,0.38482183,0.599988581,-0.001225391,-0.012912608,0.177838163,0.202999994,-0.19948905,-0.174999997,0.57586873,0.77586873
3.566486359,0.438837126,0.392181246,0.589628566,-0.001768088,-0.011522279,0.202887627,0.207000002,-0.21779282,-0.218999997,0.589568199,0.789568199
3.612897873,0.448410675,0.398277866,0.580514152,-0.002097032,-0.010327541,0.190720851,0.200000003,-0.224358313,-0.218999997,0.600933375,0.800933375
3.662871599,0.458337254,0.404731294,0.569782852,-0.002200775,-0.009707976,0.152206318,0.195999995,-0.236352868,-0.174999997,0.612797305,0.812797305
3.713793516,0.471250516,0.412899643,0.554597321,-0.00231951,-0.009295816,0.142754326,0.187999994,-0.248359496,-0.174999997,0.628112125,0.828112125
3.761845827,0.477549875,0.416782675,0.546829835,-0.002375205,-0.009089514,0.157782715,0.185000002,-0.255517317,-0.218999997,0.635530644,0.835530644
3.814188242,0.483280384,0.420254114,0.539352824,-0.002425768,-0.009103126,0.158417572,0.162,-0.232656774,-0.218999997,0.642248359,0.842248359
3.862512112,0.488847762,0.423569926,0.532305647,-0.00247495,-0.008702031,0.154395255,0.153999999,-0.230361323,-0.218999997,0.648746432,0.848746432
3.913286448,0.494229849,0.426727538,0.523444022,-0.002517067,-0.0101583,0.148220709,0.153999999,-0.236762085,-0.218999997,0.655004765,0.855004765
3.965710878,0.499641238,0.429834699,0.514903191,-0.0025706,-0.011064057,0.144472618,0.147,-0.233175705,-0.218999997,0.661263978,0.861263978
4.013950348,0.50759834,0.434291028,0.499463629,-0.002659038,-0.014918277,0.163137505,0.150999993,-0.247063926,-0.263000011,0.670413893,0.870413893
4.078766823,0.518034856,0.43988223,0.480589312,-0.002833095,-0.017923065,0.167256431,0.147,-0.253695613,-0.307000011,0.682296175,0.882296175
4.114946127,0.523256042,0.442586436,0.47073081,-0.002930264,-0.019544579,0.10753714,0.150999993,-0.267568075,-0.174999997,0.688199074,0.888199074
4.162764549,0.528576159,0.445272962,0.460654495,-0.003039748,-0.021005218,0.123312894,0.153999999,-0.280633655,-0.218999997,0.694183753,0.894183753
4.212511539,0.534046129,0.447972761,0.450930701,-0.00315347,-0.021626449,0.127914654,0.138999999,-0.261992278,-0.218999997,0.700310868,0.900310868
4.265478611,0.539201785,0.450450198,0.440021709,-0.003269181,-0.023737572,0.128599951,0.131999999,-0.254769906,-0.218999997,0.706057982,0.906057982
4.31837368,0.551163348,0.455936367,0.414195556,-0.003574628,-0.028262716,0.141831096,0.119999997,-0.245220015,-0.263000011,0.719287264,0.919287264
4.360862255,0.551163348,0.455936367,0.414195556,-0.003574628,-0.028262716,0.146409879,0.135000005,-0.275872534,-0.263000011,0.719287264,0.919287264
4.412856102,0.560474249,0.459951731,0.394987424,-0.003844797,-0.03000072,0.143367147,0.128000006,-0.275726484,-0.263000011,0.729488468,0.929488468
4.463537216,0.56540759,0.461995627,0.385003242,-0.003991279,-0.030379744,0.097380316,0.135000005,-0.299680176,-0.174999997,0.734864085,0.934864085
4.512368441,0.570287602,0.463958591,0.373517187,-0.004139035,-0.032122644,0.131590269,0.143000007,-0.324935389,-0.263000011,0.740161664,0.940161664
4.570991278,0.575543992,0.466002967,0.362181256,-0.004304594,-0.032697972,0.151912744,0.131999999,-0.309233932,-0.307000011,0.745844654,0.945844654
4.613519907,0.585507152,0.469679146,0.340133366,-0.00463262,-0.033517096,0.146416873,0.123999998,-0.307610074,-0.307000011,0.75655441,0.95655441
4.661852121,0.592895413,0.472241388,0.322294055,-0.004880143,-0.034891865,0.132369973,0.135000005,-0.347889775,-0.263000011,0.764448856,0.964448856
4.71224618,0.600556123,0.474746529,0.303918011,-0.005140604,-0.035498079,0.14897867,0.131999999,-0.354470204,-0.307000011,0.772593719,0.972593719
4.765359163,0.603132377,0.475554537,0.298289674,-0.005228158,-0.034985347,0.15458362,0.135000005,-0.36841544,-0.351000011,0.775324128,0.975324128
4.81325388,0.608317758,0.477131871,0.285753965,-0.005399966,-0.034905415,0.148829408,0.131999999,-0.370582422,-0.307000011,0.780808472,0.980808472
4.874192238,0.613580144,0.478660644,0.271913283,-0.005571923,-0.035578385,0.153726176,0.143000007,-0.411723152,-0.351000011,0.786357997,0.986357997
4.919236422,0.624475276,0.481580744,0.243393643,-0.005927682,-0.035621685,0.159307396,0.147,-0.446622425,-0.395000011,0.797796197,0.997796197
4.962648869,0.621220024,0.475883835,0.230291155,-0.010478873,-0.060956792,0.157928245,0.150999993,-0.387543991,-0.351000011,0.792971187,0.997796197
5.018517494,0.604581296,0.457938847,0.210384907,-0.022325728,-0.133237275,0.174788167,0.150999993,-0.208505503,-0.351000011,0.770699438,0.997796197
5.065280199,0.612412996,0.458775692,0.186477587,-0.024106833,-0.138853285,0.181259851,0.150999993,-0.183992972,-0.43900001,0.778796608,0.997796197
5.114131451,0.62182074,0.460474049,0.164141538,-0.025392538,-0.137270439,0.184397117,0.153999999,-0.170728861,-0.395000011,0.788862024,0.997796197
5.164278746,0.62821733,0.461509891,0.150153013,-0.026247822,-0.134147393,0.197383481,0.169,-0.175227048,-0.307000011,0.795727138,0.997796197
5.213415623,0.634844914,0.462491996,0.137435359,-0.027103139,-0.128365673,0.196336197,0.169,-0.187964601,-0.307000011,0.802865945,1.002865945
5.263258219,0.641623235,0.463408041,0.124437756,-0.027933168,-0.121562201,0.200365788,0.180999994,-0.227156417,-0.263000011,0.810200383,1.010200383
5.31321311,0.648809529,0.464287753,0.113644673,-0.028751555,-0.11034748,0.174127118,0.185000002,-0.268251008,-0.218999997,0.818017943,1.018017943
5.365812302,0.660122049,0.465524315,0.096810337,-0.02985236,-0.090226465,0.178813951,0.195999995,-0.349854068,-0.263000011,0.83042835,1.03042835
5.434953928,0.675579977,0.46690775,0.07683997,-0.03094693,-0.054820825,0.145058253,0.192000002,-0.445863658,-0.218999997,0.847595797,1.047595797
5.470297813,0.683238529,0.467480523,0.067664311,-0.031271812,-0.034350249,0.135085819,0.185000002,-0.483644728,-0.218999997,0.856190958,1.056190958
5.513258934,0.690462998,0.467954576,0.05836283,-0.03143056,-0.014298297,0.137903034,0.177000001,-0.511875853,-0.307000011,0.864349703,1.064349703
5.561671972,0.697452235,0.468341672,0.048863095,-0.031448807,0.005864595,0.141434386,0.165999994,-0.524770429,-0.351000011,0.872282526,1.072282526
5.612044811,0.703845565,0.468632685,0.038343616,-0.031343135,0.023567748,0.137503393,0.158000007,-0.535946502,-0.351000011,0.87956779,1.07956779
5.672621727,0.712880895,0.468917874,0.01727405,-0.03100518,0.044059222,0.141292629,0.143000007,-0.522863228,-0.351000011,0.889897802,1.089897802
5.723563433,0.718264016,0.470023983,-0.012924315,-0.029687607,0.039270204,0.150745742,0.131999999,-0.485517926,-0.395000011,0.896004015,1.096004015
5.762809038,0.717974493,0.471002158,-0.028706961,-0.028725592,0.021860687,0.159057411,0.131999999,-0.468490042,-0.481999993,0.895617131,1.096004015
5.813841105,0.722285058,0.471013583,-0.047790421,-0.028451785,0.023528458,0.164611115,0.138999999,-0.496884808,-0.481999993,0.900512323,1.100512323
5.86175704,0.727757387,0.470725802,-0.068592547,-0.028275233,0.029725962,0.170085882,0.147,-0.534831847,-0.481999993,0.906755342,1.106755342
5.919670582,0.733541696,0.470300776,-0.090929133,-0.028045989,0.036614399,0.169616833,0.147,-0.543920548,-0.481999993,0.91337396,1.11337396
5.966617823,0.742236601,0.469417242,-0.122534095,-0.027620149,0.050163134,0.174508127,0.150999993,-0.575106688,-0.526000023,0.923360596,1.123360596
6.008323431,0.754614829,0.467683281,-0.166913368,-0.026788936,0.072138389,0.174229333,0.147,-0.582021211,-0.569999993,0.937639593,1.137639593
6.056035042,0.761077134,0.466556132,-0.188951668,-0.026238417,0.085437663,0.164866825,0.162,-0.655124181,-0.481999993,0.94511351,1.14511351
6.107556343,0.767651441,0.465264962,-0.211094843,-0.02557891,0.099575532,0.172342656,0.165999994,-0.685417078,-0.526000023,0.952721018,1.152721018
6.156783581,0.774195065,0.463826366,-0.234501215,-0.024827517,0.112389161,0.180256396,0.169,-0.709107674,-0.569999993,0.960292116,1.160292116
6.206391811,0.780702712,0.462232795,-0.258060211,-0.023993547,0.124884397,0.178288652,0.162,-0.689348879,-0.569999993,0.967818574,1.167818574
6.259636164,0.787170603,0.460484839,-0.282585977,-0.023079335,0.136025311,0.185170534,0.172999993,-0.743740405,-0.614000022,0.975295383,1.175295383
6.309497356,0.800818803,0.458099003,-0.349963131,-0.019240262,0.138430277,0.197977415,0.172999993,-0.738528875,-0.702000022,0.990090521,1.190090521
6.359749079,0.805272181,0.457812593,-0.378711973,-0.01736174,0.130235198,0.202235563,0.180999994,-0.760754778,-0.702000022,0.994513225,1.194513225
6.406840801,0.808635656,0.456474198,-0.392394215,-0.016859394,0.134468739,0.194917788,0.177000001,-0.744480679,-0.657999992,0.998405183,1.198405183
6.4574821,0.818739037,0.452126055,-0.435235363,-0.015246438,0.144668832,0.206770192,0.185000002,-0.77580542,-0.745999992,1.010139805,1.210139805
6.50910306,0.832459665,0.445360741,-0.496073145,-0.012852238,0.153683235,0.215686917,0.192000002,-0.794806771,-0.833999991,1.026234619,1.226234619
6.558728218,0.839588604,0.441432201,-0.5275278,-0.011524812,0.157429136,0.207310382,0.200000003,-0.821673553,-0.745999992,1.034694976,1.234694976
