Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
6.106899261,1.304065135,0.018541487,0.290238022,0.014235235,0.158531632,0.152828029,0.138999999,0.781515482,0.745999992,1.306081171,1.506081171
6.155943155,1.3153284,0.02218626,0.351687257,0.016053175,0.162204417,0.166754623,0.150999993,0.853784714,0.790000021,1.318660139,1.518660139
6.204697132,1.3153284,0.02218626,0.351687257,0.016053175,0.162204417,0.167499404,0.147,0.831167938,0.833999991,1.318660139,1.518660139
6.256739855,1.326470106,0.02658348,0.416557566,0.017802313,0.141997473,0.170910113,0.147,0.824983468,0.833999991,1.331958833,1.531958833
6.306885481,1.332173797,0.02916302,0.449702911,0.018563071,0.116688958,0.178326316,0.158000007,0.881003091,0.878000021,1.339235069,1.539235069
6.35775423,1.34070941,0.033466367,0.500013955,0.019335135,0.056663173,0.186449219,0.165999994,0.911755959,0.790000021,1.350858746,1.550858746
6.40650773,1.349420506,0.038415969,0.551955171,0.019393841,-0.028646199,0.194552687,0.177000001,0.951116826,0.833999991,1.363541942,1.563541942
6.457421064,1.358231473,0.044051424,0.603348238,0.018501841,-0.122892386,0.189902535,0.172999993,0.906850156,0.878000021,1.376735521,1.576735521
6.507952929,1.364156575,0.048211441,0.639192048,0.017348591,-0.177019382,0.200668064,0.180999994,0.929507725,0.878000021,1.385499117,1.585499117
6.557255983,1.370103533,0.052714888,0.675238876,0.015802332,-0.220097265,0.202290048,0.180999994,0.909751054,0.878000021,1.394112003,1.594112003
6.608217716,1.376111724,0.057625323,0.712474432,0.013915511,-0.251740989,0.21801873,0.200000003,0.981590955,0.921999991,1.402665868,1.602665868
6.657447577,1.381937686,0.062750847,0.74934474,0.011829108,-0.272133021,0.216623086,0.195999995,0.938064975,0.878000021,1.410879846,1.610879846
6.708271265,1.390461296,0.0709669,0.803337612,0.008435935,-0.287621604,0.238855096,0.210999995,0.971898163,0.964999974,1.422933224,1.622933224
6.757081509,1.401590426,0.083143956,0.875669417,0.003575331,-0.287832228,0.236320287,0.210999995,0.917947217,0.878000021,1.439146574,1.639146574
6.805995464,1.407081332,0.089865879,0.912734809,0.001068998,-0.280671673,0.249300513,0.218999997,0.921762092,0.964999974,1.44752522,1.64752522
6.856592417,1.412405103,0.096897428,0.951292641,-0.001404643,-0.26870559,0.249359256,0.218999997,0.885922688,0.964999974,1.455989793,1.655989793
6.906520605,1.42191273,0.102152219,0.988740863,-0.008619165,-0.25309367,0.263177754,0.233999997,0.954440538,1.052999973,1.464004145,1.664004145
6.956280947,1.434242958,0.106340451,1.024890003,-0.01900791,-0.234932672,0.269468486,0.245000005,1,1.008999944,1.471608966,1.671608966
