Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
3.957378149,0.507870476,0.426903013,0.529423492,-0.009217385,0.010624404,0.187685591,0.237000003,-0.364029485,-0.218999997,0.666975215,0.866975215
4.006267548,0.515751894,0.431491837,0.522904174,-0.00908585,0.016138308,0.179521866,0.230000004,-0.390004923,-0.218999997,0.676204414,0.876204414
4.055571795,0.523404517,0.435876907,0.511128871,-0.008912801,0.016543593,0.193838274,0.202999994,-0.367036679,-0.351000011,0.68513232,0.88513232
4.105670691,0.534201878,0.441850886,0.49399752,-0.008669989,0.017419834,0.178155238,0.187999994,-0.371684159,-0.351000011,0.697628219,0.897628219
4.155906677,0.547319968,0.448745605,0.467085755,-0.008391468,0.013741527,0.170234478,0.187999994,-0.40331377,-0.351000011,0.712643754,0.912643754
4.204797268,0.547319968,0.448745605,0.467085755,-0.008391468,0.013741527,0.148445227,0.177000001,-0.379715639,-0.307000011,0.712643754,0.912643754
4.255755901,0.559740395,0.454850192,0.439159134,-0.00818312,0.009258804,0.178567668,0.169,-0.38904117,-0.395000011,0.726676267,0.926676267
4.307111979,0.565686518,0.457620896,0.423940392,-0.008104458,0.005790099,0.135325284,0.162,-0.383271281,-0.307000011,0.733331487,0.933331487
4.355397463,0.571530122,0.46023076,0.408699912,-0.008054557,0.002436979,0.175082188,0.162,-0.393566431,-0.395000011,0.739827305,0.939827305
4.406826735,0.580476934,0.464029357,0.382295414,-0.008009844,-0.005090161,0.17727698,0.158000007,-0.395639597,-0.43900001,0.749698799,0.949698799
4.45597434,0.592488295,0.468677601,0.347232705,-0.008073792,-0.013465611,0.176423998,0.158000007,-0.413760535,-0.43900001,0.762793011,0.962793011
4.50648737,0.592658306,0.478056596,0.329777446,0.00065444,-0.023533575,0.145577526,0.165999994,-0.491560666,-0.351000011,0.766257398,0.966257398
4.555614471,0.590846215,0.489320418,0.312839398,0.011854605,-0.035829796,0.168436435,0.162,-0.538995322,-0.395000011,0.768399508,0.968399508
4.607257843,0.594071656,0.49495959,0.295756524,0.016078611,-0.042332879,0.179164444,0.169,-0.589730959,-0.481999993,0.773187087,0.973187087
4.656186581,0.600488278,0.496887271,0.277650735,0.015817878,-0.045712261,0.186008898,0.165999994,-0.587319458,-0.526000023,0.779646774,0.979646774
4.705851793,0.606805665,0.498654528,0.259891189,0.015534778,-0.048542938,0.179642482,0.169,-0.60649835,-0.481999993,0.785966624,0.985966624
4.755419493,0.616511825,0.501141463,0.229944556,0.015076112,-0.054652829,0.186949804,0.172999993,-0.630927346,-0.526000023,0.79561018,0.99561018
4.805869579,0.629976354,0.504068594,0.187762488,0.014342162,-0.061929761,0.188245113,0.172999993,-0.645000183,-0.526000023,0.808855279,1.008855279
4.856241226,0.63694,0.505346424,0.165055625,0.013926199,-0.065681377,0.19863591,0.172999993,-0.651302489,-0.614000022,0.815657881,1.015657881
4.90634799,0.644167027,0.506508422,0.141597142,0.013478459,-0.068791072,0.197916872,0.185000002,-0.704001221,-0.569999993,0.822685306,1.022685306
4.955835104,0.651697665,0.507531923,0.117469055,0.012989437,-0.070950357,0.208714089,0.185000002,-0.712635645,-0.657999992,0.829978801,1.029978801
5.005698204,0.659191089,0.508367213,0.091749755,0.012491059,-0.074004887,0.21821929,0.195999995,-0.761275027,-0.702000022,0.837213629,1.037213629
5.058371305,0.67866594,0.509642613,0.0243344,0.011136851,-0.078545414,0.218127843,0.195999995,-0.77716597,-0.702000022,0.855945345,1.055945345
5.10473156,0.67866594,0.509642613,0.0243344,0.011136851,-0.078545414,0.2221409,0.202999994,-0.804921895,-0.702000022,0.855945345,1.055945345
5.155819893,0.695223759,0.509693861,-0.032348017,0.009961321,-0.077008897,0.221707317,0.202999994,-0.820332271,-0.702000022,0.871845665,1.071845665
5.206592083,0.70373654,0.509350414,-0.061902753,0.00937222,-0.074810524,0.225510793,0.210999995,-0.860023922,-0.790000021,0.880041836,1.080041836
5.256043911,0.712235637,0.508758106,-0.091893645,0.008809283,-0.071883122,0.227217872,0.215000004,-0.882755327,-0.833999991,0.888244164,1.088244164
5.306273699,0.723911338,0.505762961,-0.120915601,0.00632666,-0.053152714,0.22437181,0.222000003,-0.933897281,-0.833999991,0.899679534,1.099679534
5.355623245,0.747775785,0.49864842,-0.181284328,0.002128491,-0.006624939,0.202877814,0.225999996,-1,-0.790000021,0.923788856,1.123788856
5.405901432,0.760931035,0.496002726,-0.234066471,0.002221501,0.002333076,0.214019721,0.218999997,-0.969045985,-0.878000021,0.937076061,1.137076061
5.455687046,0.773496432,0.492754552,-0.291143357,0.002400546,0.006118889,0.228784097,0.218999997,-0.953041055,-0.964999974,0.949914715,1.149914715
5.507957697,0.777692086,0.491497294,-0.310520368,0.002472653,0.007429379,0.224534913,0.215000004,-0.929307708,-0.921999991,0.954243921,1.154243921
5.555580139,0.785702134,0.488839123,-0.347665284,0.002620168,0.010194272,0.225692244,0.210999995,-0.899227608,-0.964999974,0.962581129,1.162581129
5.605620623,0.79353481,0.485917936,-0.385430119,0.002792793,0.011911619,0.230554932,0.215000004,-0.899913914,-1.008999944,0.970832715,1.170832715
5.656736851,0.809275821,0.47899553,-0.464313115,0.00319387,0.013318737,0.237152854,0.218999997,-0.874701442,-0.964999974,0.987788171,1.187788171
5.70641923,0.821154113,0.472753872,-0.523525743,0.003522797,0.01519209,0.248184403,0.225999996,-0.868441056,-0.964999974,1.000999555,1.200999555
5.75632,0.833240477,0.473279215,-0.575402898,0.010395095,0.006794578,0.244718482,0.218999997,-0.849489155,-0.964999974,1.010655782,1.210655782
5.807131052,0.837362844,0.477293496,-0.590621531,0.01601794,-0.003307376,0.256551106,0.233999997,-0.927028986,-0.878000021,1.011809886,1.211809886
5.855690956,0.845664486,0.48458813,-0.618897485,0.026706639,-0.020268618,0.258005126,0.233999997,-0.961292692,-0.878000021,1.014376154,1.214376154
5.907660961,0.853467813,0.48111389,-0.651958964,0.028370857,-0.020826667,0.268858298,0.245000005,-0.995396605,-0.921999991,1.021859534,1.221859534
5.956449747,0.868894467,0.468676295,-0.722229804,0.028168761,-0.017400411,0.271477483,0.252000004,-0.978232492,-0.833999991,1.039593859,1.239593859
6.007349968,0.876454794,0.461889682,-0.757464243,0.028081834,-0.016568021,0.277649997,0.256000012,-0.968650202,-0.878000021,1.048740802,1.248740802
6.055765867,0.887534799,0.45102452,-0.813184643,0.027955877,-0.019586718,0.2870892,0.263999999,-0.950633409,-0.964999974,1.062783281,1.262783281
6.106926918,0.897339281,0.439142833,-0.867006651,0.026995636,-0.024026284,0.297396364,0.275000006,-0.930695527,-1.008999944,1.076802678,1.276802678
6.157610655,0.904430643,0.426634012,-0.91561128,0.024274227,-0.029608091,0.298516467,0.275000006,-0.854928705,-1.008999944,1.089819915,1.289819915
6.2041924,0.904430643,0.426634012,-0.91561128,0.024274227,-0.029608091,0.317637108,0.298000008,-0.926431837,-1.008999944,1.089819915,1.289819915
6.257096767,0.917758274,0.407758439,-0.991725319,0.023425407,-0.040237725,0.319699479,0.298000008,-0.829411867,-0.921999991,1.111352529,1.311352529
6.306128263,0.924231444,0.397654677,-1.028783035,0.023022501,-0.045683483,0.327679626,0.301999986,-0.792262037,-0.964999974,1.122611985,1.322611985
6.355948448,0.930443935,0.387132234,-1.066151301,0.022546782,-0.052461111,0.345836346,0.319999993,-0.78447616,-0.921999991,1.134125624,1.334125624
6.405596018,0.943439841,0.356012041,-1.113514737,0.01842859,-0.023251612,0.356157934,0.328000009,-0.768423091,-0.921999991,1.166034207,1.366034207
6.455706358,0.956937942,0.323521884,-1.172188129,0.016639107,-0.011731735,0.350179208,0.324000001,-0.710146503,-0.790000021,1.199946306,1.399946306
6.506851196,0.956937942,0.323521884,-1.172188129,0.016639107,-0.011731735,0.34079754,0.324000001,-0.710146503,-0.702000022,1.199946306,1.399946306
6.556788445,0.966923576,0.298289341,-1.230257228,0.016393456,-0.021694871,0.376578049,0.354000002,-0.69701584,-0.790000021,1.22628958,1.42628958
6.606725216,0.971626175,0.28467932,-1.259816981,0.016139769,-0.027580456,0.366356965,0.347000003,-0.641037413,-0.702000022,1.240302082,1.440302082
